/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00429_N04/raw/20120723070814.IG.OXIG.HHZ.sac   2012/07/23 07:08:14.000   OXIG     31.9263      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00429_N04/raw/20141013212218.IG.PNIG.HHZ.sac   2014/10/13 21:22:18.100   PNIG     9.46575      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00429_N04/raw/20141013212218.IG.TXIG.HHZ.sac   2014/10/13 21:22:18.100   TXIG     24.0821      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00429_N04/raw/20180225082639.IG.OXIG.HHZ.sac   2018/02/25 08:26:39.000   OXIG     31.1095      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00433_N04/raw/20130329120551.IG.TXIG.HHZ.sac   2013/03/29 12:05:51.000   TXIG     22.2207      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00433_N04/raw/20131106095431.IG.TXIG.HHZ.sac   2013/11/06 09:54:31.000   TXIG     23.1303      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00438_N25/raw/20121117153647.IG.TXIG.HHZ.sac   2012/11/17 15:36:47.000   TXIG     20.4906      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00438_N25/raw/20121117153647.IG.YOIG.HHZ.sac   2012/11/17 15:36:47.000   YOIG     18.5776      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00438_N25/raw/20140723185526.IG.CRIG.HHZ.sac   2014/07/23 18:55:26.900   CRIG     28.3524      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00438_N25/raw/20140723185526.IG.TXIG.HHZ.sac   2014/07/23 18:55:26.900   TXIG     20.2694      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00438_N25/raw/20140723190052.IG.CRIG.HHZ.sac   2014/07/23 19:00:52.200   CRIG      13.406      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00438_N25/raw/20140723190052.IG.TXIG.HHZ.sac   2014/07/23 19:00:52.200   TXIG     20.9233      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00438_N25/raw/20200318130702.IG.YOIG.HHZ.sac   2020/03/18 13:07:02.000   YOIG      19.861      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00438_N25/raw/20200318150735.IG.YOIG.HHZ.sac   2020/03/18 15:07:35.000   YOIG     21.1723      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00465_N07/raw/20130926231746.IG.OXIG.HHZ.sac   2013/09/26 23:17:46.000   OXIG      28.023      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00465_N07/raw/20130926231746.IG.TXIG.HHZ.sac   2013/09/26 23:17:46.000   TXIG     19.4633      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00465_N07/raw/20140609195531.IG.TXIG.HHZ.sac   2014/06/09 19:55:31.800   TXIG      18.217      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00467_N03/raw/20200607174453.IG.DAIG.HHZ.sac   2020/06/07 17:44:53.000   DAIG     18.4261      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00468_N02/raw/20200511112829.IG.ARIG.HHZ.sac   2020/05/11 11:28:29.000   ARIG     29.5463      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00474_N03/raw/20191114102101.IG.DAIG.HHZ.sac   2019/11/14 10:21:01.000   DAIG     30.3546      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00474_N03/raw/20191114102101.IG.ZIIG.HHZ.sac   2019/11/14 10:21:01.000   ZIIG     10.1395      -12345
